"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","AA/AO","Heterosexual / straight","180","[c]","22430","21010"
"New entrant CS","2021","Mixed","Department for Work and Pensions","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","EO","Heterosexual / straight","355","[c]","28990","27570"
"New entrant CS","2021","Mixed","Department for Work and Pensions","EO","LGBO","60","[c]","29040","27570"
"New entrant CS","2021","Mixed","Department for Work and Pensions","EO","Undeclared","30","[c]","29160","29290"
"New entrant CS","2021","Mixed","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department for Work and Pensions","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","35","[c]","36760","39850"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Department of Health and Social Care","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","ESTYN","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Foreign, Commonwealth and Development Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Land Registry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Home Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
