"Status","Year","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Heterosexual / straight","100","[c]","28940","26780"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Undeclared","60","[c]","28750","26780"
"Leaver CS","2021","No function","Driver and Vehicle Standards Agency","Unknown","45","[c]","24420","25170"
"Leaver CS","2021","No function","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Heterosexual / straight","60","[c]","43850","43320"
"Leaver CS","2021","No function","Health and Safety Executive","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Undeclared","30","[c]","45810","45240"
"Leaver CS","2021","No function","Health and Safety Executive","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Heterosexual / straight","705","[c]","21210","20100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","LGBO","35","[c]","20580","19750"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Undeclared","145","[c]","22160","20100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Unknown","360","[c]","20690","19930"
"Leaver CS","2021","No function","HM Land Registry","Heterosexual / straight","110","[c]","27790","27130"
"Leaver CS","2021","No function","HM Land Registry","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Unknown","60","[c]","26190","22350"
"Leaver CS","2021","No function","HM Prison and Probation Service","Heterosexual / straight","2295","[c]","36150","31650"
"Leaver CS","2021","No function","HM Prison and Probation Service","LGBO","165","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Undeclared","275","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Unknown","1370","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Unknown","30","[c]","25350","22690"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Heterosexual / straight","60","[c]","38900","35280"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","45","[c]","47150","42970"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Heterosexual / straight","100","[c]","44330","42130"
"Leaver CS","2021","No function","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Unknown","35","[c]","40910","39840"
"Leaver CS","2021","No function","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","80","[c]","55380","51360"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Unknown","35","[c]","40620","27500"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of the Public Guardian","Heterosexual / straight","35","[c]","21670","20650"
"Leaver CS","2021","No function","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of the Public Guardian","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Heterosexual / straight","480","[c]","39670","32330"
"Leaver CS","2021","No function","Public Health England","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Undeclared","80","[c]","41710","37540"
"Leaver CS","2021","No function","Public Health England","Unknown","115","[c]","43490","35570"
"Leaver CS","2021","No function","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Registers of Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Heterosexual / straight","50","[c]","36350","33650"
"Leaver CS","2021","No function","Scottish Prison Service","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Unknown","130","[c]","30690","33650"
"Leaver CS","2021","No function","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","Heterosexual / straight","95","[c]","24080","19520"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","Unknown","70","[c]","25000","19130"
"Leaver CS","2021","No function","Vehicle Certification Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
