"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Outside London","EO","10","[c]","34100","33230"
"Leaver CS","2021","50-59","National Crime Agency","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Outside London","SEO/HEO","15","[c]","43320","43710"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Outside London","G6/G7","15","[c]","76330","75500"
"Leaver CS","2021","50-59","Office for Standards in Education","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Outside London","AA/AO","40","[c]","22770","22230"
"Leaver CS","2021","50-59","Scottish Government","Outside London","EO","55","[c]","32050","33650"
"Leaver CS","2021","50-59","Scottish Government","Outside London","G6/G7","40","[c]","65370","65520"
"Leaver CS","2021","50-59","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Outside London","SEO/HEO","60","[c]","39930","39500"
"Leaver CS","2021","50-59","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Outside London","AA/AO","25","[c]","19540","19150"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Outside London","SEO/HEO","10","[c]","38860","37410"
"Leaver CS","2021","60-64","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","G6/G7","15","[c]","69310","72670"
"Leaver CS","2021","60-64","Attorney General's Departments","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Outside London","G6/G7","35","[c]","59020","55610"
"Leaver CS","2021","60-64","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","20","[c]","37530","39410"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Outside London","SEO/HEO","10","[c]","38250","37030"
"Leaver CS","2021","60-64","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","10","[c]","21410","21050"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","EO","10","[c]","26770","26520"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","15","[c]","57820","58210"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","20","[c]","37460","36870"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Outside London","AA/AO","45","[c]","20760","21590"
"Leaver CS","2021","60-64","Department for Transport","Outside London","EO","25","[c]","26840","26780"
"Leaver CS","2021","60-64","Department for Transport","Outside London","G6/G7","15","[c]","66960","64410"
"Leaver CS","2021","60-64","Department for Transport","Outside London","SEO/HEO","20","[c]","37860","34290"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","AA/AO","10","[c]","24500","25110"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","EO","25","[c]","30910","31100"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outside London","AA/AO","315","[c]","20820","21010"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outside London","EO","355","[c]","27450","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outside London","G6/G7","40","[c]","57950","56070"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outside London","SEO/HEO","135","[c]","36910","34290"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","SCS level","10","[c]","102570","106560"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outside London","G6/G7","15","[c]","58060","56500"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outside London","SCS level","15","[c]","110640","110680"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outside London","SEO/HEO","15","[c]","38620","39460"
"Leaver CS","2021","60-64","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
