"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northumberland and Tyne and Wear","EO","Undeclared","340","310","26700","27370"
"In post","2021","Northumberland and Tyne and Wear","EO","Unknown","1425","1305","26290","25560"
"In post","2021","Northumberland and Tyne and Wear","G6","Heterosexual / straight","260","255","63610","64670"
"In post","2021","Northumberland and Tyne and Wear","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","G6","Unknown","85","80","64750","64670"
"In post","2021","Northumberland and Tyne and Wear","G7","Heterosexual / straight","910","880","51780","52580"
"In post","2021","Northumberland and Tyne and Wear","G7","LGBO","50","45","51130","51390"
"In post","2021","Northumberland and Tyne and Wear","G7","Undeclared","95","90","52060","52580"
"In post","2021","Northumberland and Tyne and Wear","G7","Unknown","245","240","51470","52580"
"In post","2021","Northumberland and Tyne and Wear","HEO","Heterosexual / straight","1965","1845","31890","31810"
"In post","2021","Northumberland and Tyne and Wear","HEO","LGBO","120","115","31500","31810"
"In post","2021","Northumberland and Tyne and Wear","HEO","Undeclared","200","185","32240","31860"
"In post","2021","Northumberland and Tyne and Wear","HEO","Unknown","670","635","31900","31810"
"In post","2021","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","70","70","88830","79460"
"In post","2021","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","1230","1170","38410","38630"
"In post","2021","Northumberland and Tyne and Wear","SEO","LGBO","60","55","38030","38630"
"In post","2021","Northumberland and Tyne and Wear","SEO","Undeclared","130","125","39360","38630"
"In post","2021","Northumberland and Tyne and Wear","SEO","Unknown","345","330","38040","38630"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","290","275","28870","28200"
"In post","2021","Northumberland and Tyne and Wear","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Outer London - East and North East","AA","Heterosexual / straight","150","145","22600","23790"
"In post","2021","Outer London - East and North East","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Outer London - East and North East","AA","Unknown","90","80","23000","23790"
"In post","2021","Outer London - East and North East","AO","Heterosexual / straight","690","645","27410","25110"
"In post","2021","Outer London - East and North East","AO","LGBO","30","30","29700","30810"
"In post","2021","Outer London - East and North East","AO","Undeclared","105","90","26780","25110"
"In post","2021","Outer London - East and North East","AO","Unknown","330","300","27670","25110"
"In post","2021","Outer London - East and North East","EO","Heterosexual / straight","1085","1020","31270","31060"
"In post","2021","Outer London - East and North East","EO","LGBO","55","55","31580","31060"
"In post","2021","Outer London - East and North East","EO","Undeclared","160","145","31140","31060"
"In post","2021","Outer London - East and North East","EO","Unknown","410","375","31120","31060"
"In post","2021","Outer London - East and North East","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Outer London - East and North East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","HEO","Heterosexual / straight","160","155","37500","36760"
"In post","2021","Outer London - East and North East","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","HEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Outer London - East and North East","HEO","Unknown","60","60","37450","37210"
"In post","2021","Outer London - East and North East","SEO","Heterosexual / straight","55","50","47760","44590"
"In post","2021","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Heterosexual / straight","235","225","33400","34100"
"In post","2021","Outer London - East and North East","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Outer London - South","AA","Heterosexual / straight","195","170","21550","22210"
"In post","2021","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","AA","Undeclared","30","25","[c]","[c]"
"In post","2021","Outer London - South","AA","Unknown","30","30","19410","18360"
"In post","2021","Outer London - South","AO","Heterosexual / straight","1200","1095","24740","25630"
"In post","2021","Outer London - South","AO","LGBO","40","35","24460","25110"
"In post","2021","Outer London - South","AO","Undeclared","180","160","24890","25630"
"In post","2021","Outer London - South","AO","Unknown","330","310","24170","24120"
"In post","2021","Outer London - South","EO","Heterosexual / straight","2240","2110","29890","29370"
"In post","2021","Outer London - South","EO","LGBO","95","90","29810","29570"
"In post","2021","Outer London - South","EO","Undeclared","355","330","29990","29570"
"In post","2021","Outer London - South","EO","Unknown","530","500","30310","30330"
"In post","2021","Outer London - South","G6","Heterosexual / straight","350","335","72190","71290"
"In post","2021","Outer London - South","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - South","G6","Undeclared","50","50","71820","69720"
"In post","2021","Outer London - South","G6","Unknown","55","50","72850","71290"
"In post","2021","Outer London - South","G7","Heterosexual / straight","830","800","59780","59160"
"In post","2021","Outer London - South","G7","LGBO","45","45","58900","57680"
"In post","2021","Outer London - South","G7","Undeclared","120","120","60680","59160"
"In post","2021","Outer London - South","G7","Unknown","120","120","58990","59160"
"In post","2021","Outer London - South","HEO","Heterosexual / straight","1475","1425","36080","36160"
"In post","2021","Outer London - South","HEO","LGBO","55","50","35770","36160"
"In post","2021","Outer London - South","HEO","Undeclared","225","215","36270","36160"
"In post","2021","Outer London - South","HEO","Unknown","405","390","35570","36160"
"In post","2021","Outer London - South","SCS level","Heterosexual / straight","60","60","89950","82690"
"In post","2021","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Outer London - South","SEO","Heterosexual / straight","1125","1085","43890","42470"
"In post","2021","Outer London - South","SEO","LGBO","40","40","43590","42410"
"In post","2021","Outer London - South","SEO","Undeclared","190","185","44380","43660"
"In post","2021","Outer London - South","SEO","Unknown","155","150","44320","43000"
"In post","2021","Outer London - South","Unknown","Heterosexual / straight","150","140","34060","32090"
"In post","2021","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Outer London - South","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","AA","Heterosexual / straight","225","205","22600","22210"
"In post","2021","Outer London - West and North West","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - West and North West","AA","Undeclared","35","35","20830","22210"
"In post","2021","Outer London - West and North West","AA","Unknown","70","65","21740","22210"
"In post","2021","Outer London - West and North West","AO","Heterosexual / straight","1120","1030","26290","25630"
"In post","2021","Outer London - West and North West","AO","LGBO","50","45","27200","25630"
"In post","2021","Outer London - West and North West","AO","Undeclared","170","160","25540","25630"
"In post","2021","Outer London - West and North West","AO","Unknown","380","350","26440","25110"
"In post","2021","Outer London - West and North West","EO","Heterosexual / straight","2915","2670","29860","30110"
"In post","2021","Outer London - West and North West","EO","LGBO","115","110","30390","31060"
"In post","2021","Outer London - West and North West","EO","Undeclared","460","405","30000","30410"
"In post","2021","Outer London - West and North West","EO","Unknown","530","490","30170","31060"
"In post","2021","Outer London - West and North West","G6","Heterosexual / straight","65","65","70920","70050"
"In post","2021","Outer London - West and North West","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Outer London - West and North West","G6","Undeclared","20","20","[c]","[c]"
"In post","2021","Outer London - West and North West","G6","Unknown","45","35","69780","68120"
"In post","2021","Outer London - West and North West","G7","Heterosexual / straight","255","245","56420","55130"
"In post","2021","Outer London - West and North West","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Outer London - West and North West","G7","Undeclared","55","50","58160","57680"
"In post","2021","Outer London - West and North West","G7","Unknown","105","100","53990","53350"
"In post","2021","Outer London - West and North West","HEO","Heterosexual / straight","920","880","34990","35200"
"In post","2021","Outer London - West and North West","HEO","LGBO","45","45","33770","33900"
"In post","2021","Outer London - West and North West","HEO","Undeclared","160","145","35340","35200"
"In post","2021","Outer London - West and North West","HEO","Unknown","175","165","35120","36150"
"In post","2021","Outer London - West and North West","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2021","Outer London - West and North West","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Outer London - West and North West","SEO","Heterosexual / straight","500","485","43210","42410"
"In post","2021","Outer London - West and North West","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","Outer London - West and North West","SEO","Undeclared","100","95","43460","42550"
"In post","2021","Outer London - West and North West","SEO","Unknown","175","165","43330","43790"
"In post","2021","Outer London - West and North West","Unknown","Heterosexual / straight","205","200","32600","29210"
"In post","2021","Outer London - West and North West","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Outer London - West and North West","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AO","Heterosexual / straight","45","45","22410","23000"
"In post","2021","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Overseas","EO","Heterosexual / straight","200","195","27860","26990"
"In post","2021","Overseas","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Overseas","EO","Undeclared","45","45","28070","27370"
"In post","2021","Overseas","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Overseas","G6","Heterosexual / straight","305","305","66640","65400"
"In post","2021","Overseas","G6","LGBO","25","25","[c]","[c]"
"In post","2021","Overseas","G6","Undeclared","45","45","66290","64580"
"In post","2021","Overseas","G6","Unknown","85","85","66650","65230"
"In post","2021","Overseas","G7","Heterosexual / straight","550","545","56600","55620"
"In post","2021","Overseas","G7","LGBO","55","55","54800","54470"
"In post","2021","Overseas","G7","Undeclared","70","70","57910","55370"
"In post","2021","Overseas","G7","Unknown","205","205","56100","55060"
"In post","2021","Overseas","HEO","Heterosexual / straight","655","655","35070","34220"
"In post","2021","Overseas","HEO","LGBO","45","45","34940","34220"
"In post","2021","Overseas","HEO","Undeclared","100","100","34950","34220"
"In post","2021","Overseas","HEO","Unknown","270","270","41230","41600"
"In post","2021","Overseas","SCS level","Heterosexual / straight","210","210","86090","77600"
"In post","2021","Overseas","SCS level","LGBO","15","15","[c]","[c]"
"In post","2021","Overseas","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Overseas","SCS level","Unknown","35","35","86560","77460"
"In post","2021","Overseas","SEO","Heterosexual / straight","345","340","47880","42280"
