"Status","Year","Age","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","165","[c]","36800","36000"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","G6/G7","10","[c]","61490","57070"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","SEO/HEO","15","[c]","37460","36800"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","G6/G7","15","[c]","56650","59000"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","15","[c]","32550","31970"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","EO","20","[c]","35620","36200"
"New entrant CS","2021","50-59","National Crime Agency","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","SEO/HEO","25","[c]","44040","43630"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","AA/AO","10","[c]","20960","20800"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","EO","80","[c]","33390","34140"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","SEO/HEO","45","[c]","41570","40210"
"New entrant CS","2021","50-59","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Infrastructure Commission","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","15","[c]","73240","73550"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Public Health England","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Public Health England","London","EO","20","[c]","25450","25710"
"New entrant CS","2021","50-59","Public Health England","London","G6/G7","40","[c]","59400","59680"
"New entrant CS","2021","50-59","Public Health England","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Public Health England","London","SEO/HEO","55","[c]","37410","38800"
"New entrant CS","2021","50-59","Public Health England","Outside London","AA/AO","25","[c]","19910","19630"
"New entrant CS","2021","50-59","Public Health England","Outside London","EO","10","[c]","23860","23370"
"New entrant CS","2021","50-59","Public Health England","Outside London","G6/G7","15","[c]","55710","51670"
"New entrant CS","2021","50-59","Public Health England","Outside London","SCS level","15","[c]","103210","107850"
"New entrant CS","2021","50-59","Public Health England","Outside London","SEO/HEO","95","[c]","34780","35610"
"New entrant CS","2021","50-59","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Registers of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Revenue Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Courts and Tribunals Service","Outside London","AA/AO","15","[c]","20590","20070"
"New entrant CS","2021","50-59","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Forestry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","AA/AO","10","[c]","24670","23340"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","EO","20","[c]","26530","26160"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","G6/G7","30","[c]","61520","61010"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","SEO/HEO","35","[c]","37300","38540"
"New entrant CS","2021","50-59","Scottish Prison Service","Outside London","AA/AO","20","[c]","21430","20810"
"New entrant CS","2021","50-59","Scottish Prison Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Prison Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Public Pensions Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","Outside London","AA/AO","40","[c]","20250","20060"
"New entrant CS","2021","50-59","Social Security Scotland","Outside London","EO","10","[c]","26660","26160"
"New entrant CS","2021","50-59","Social Security Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","Outside London","SEO/HEO","15","[c]","33330","30650"
"New entrant CS","2021","50-59","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Submarine Delivery Agency","Outside London","Unknown","25","[c]","45150","41500"
"New entrant CS","2021","50-59","Teaching Regulation Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
