"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6/G7","G7","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","G6/G7","G7","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","EO","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","AA/AO","AO","115","100","22080","21010"
"In post","2021","Other ethnicity","Department for Work and Pensions","EO","EO","285","270","29310","29290"
"In post","2021","Other ethnicity","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","SEO/HEO","HEO","35","30","35530","36650"
"In post","2021","Other ethnicity","Department for Work and Pensions","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","EO","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","G6/G7","G6","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","SCS level","SCS level","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","EO","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","EO","EO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","AA/AO","AO","60","50","21510","20140"
"In post","2021","Other ethnicity","HM Revenue and Customs","EO","EO","55","50","27560","25630"
"In post","2021","Other ethnicity","HM Revenue and Customs","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","SEO/HEO","HEO","50","45","33650","31810"
"In post","2021","Other ethnicity","HM Revenue and Customs","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","EO","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","AA/AO","AO","35","30","23590","25630"
"In post","2021","Other ethnicity","Home Office","EO","EO","105","100","27650","28670"
"In post","2021","Other ethnicity","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","AA/AO","AA","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","AA/AO","AO","40","40","24520","21240"
"In post","2021","Other ethnicity","Ministry of Defence","EO","EO","40","40","27270","26670"
"In post","2021","Other ethnicity","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","G6/G7","G7","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","SEO/HEO","HEO","40","40","32620","33000"
"In post","2021","Other ethnicity","Ministry of Defence","SEO/HEO","SEO","35","35","44470","42990"
"In post","2021","Other ethnicity","Ministry of Defence","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","AA/AO","AA","30","30","21520","20890"
"In post","2021","Other ethnicity","Ministry of Justice","AA/AO","AO","160","150","26140","24390"
"In post","2021","Other ethnicity","Ministry of Justice","EO","EO","55","50","27930","26410"
"In post","2021","Other ethnicity","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","SEO/HEO","HEO","40","40","33130","32350"
"In post","2021","Other ethnicity","Ministry of Justice","SEO/HEO","SEO","40","40","46020","46870"
"In post","2021","Other ethnicity","Ministry of Justice","Unknown","Unknown","65","60","30260","30210"
"In post","2021","Other ethnicity","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","EO","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
