"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","SEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bedford","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","EO","15","10","23310","22630"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","G7","50","50","57200","55400"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","HEO","20","20","28830","27630"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","SEO","35","35","38600","36880"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Blackburn with Darwen","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Blackpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bournemouth and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bradford","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Brighton and Hove","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bristol, City of","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bristol, City of","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Buckinghamshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cambridgeshire CC","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","AO","25","20","23310","23500"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","EO","30","30","26730","26410"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","G7","35","35","58250","57170"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","HEO","35","35","33480","33460"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","SEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","SEO","20","15","40540","40780"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Coventry","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Croydon","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Croydon","G7","20","20","65830","64810"
"In post","2021","Ministry of Justice (excl. agencies)","Croydon","HEO","15","15","32740","32310"
"In post","2021","Ministry of Justice (excl. agencies)","Croydon","SEO","25","25","47170","51030"
"In post","2021","Ministry of Justice (excl. agencies)","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","SEO","10","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Durham CC","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Durham CC","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Durham CC","HEO","10","10","30300","30210"
"In post","2021","Ministry of Justice (excl. agencies)","Durham CC","SEO","10","10","42840","42800"
"In post","2021","Ministry of Justice (excl. agencies)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Glasgow City","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Glasgow City","EO","15","15","22950","22570"
"In post","2021","Ministry of Justice (excl. agencies)","Glasgow City","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Glasgow City","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Glasgow City","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester North East","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
