"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Communications","North West (England)","Greater Manchester","55","[c]","27180","25560"
"New entrant CS","2021","Declared non-disabled","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Wales","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","Inner London - West","30","[c]","35930","29090"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","North East (England)","Northumberland and Tyne and Wear","90","[c]","20450","20140"
"New entrant CS","2021","Declared non-disabled","Debt","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Scotland","Eastern Scotland","70","[c]","20290","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Scotland","Southern Scotland","30","[c]","20140","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","West Midlands (England)","West Midlands","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","East of England","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Inner London - East","105","[c]","48940","50000"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Inner London - West","130","[c]","48240","43190"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Outer London - West and North West","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Cheshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Greater Manchester","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","35","[c]","39680","36040"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Devon","60","[c]","31040","30930"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","36200","35800"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Wales","East Wales","60","[c]","36360","36030"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Wales","West Wales and The Valleys","40","[c]","32530","26130"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","West Midlands","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","Inner London - West","100","[c]","41480","34170"
