"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire East","Outside London","EO","Female","145","135","27400","27570"
"In post","2021","Cheshire East","Outside London","EO","Male","95","90","27670","27570"
"In post","2021","Cheshire East","Outside London","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Cheshire East","Outside London","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Cheshire East","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Outside London","SEO/HEO","Female","75","65","38540","37100"
"In post","2021","Cheshire East","Outside London","SEO/HEO","Male","55","50","39300","38160"
"In post","2021","Cheshire East","Outside London","Unknown","Female","35","35","30610","31420"
"In post","2021","Cheshire East","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Cheshire West and Chester","Outside London","AA/AO","Female","85","80","20560","21010"
"In post","2021","Cheshire West and Chester","Outside London","AA/AO","Male","75","75","20800","21010"
"In post","2021","Cheshire West and Chester","Outside London","EO","Female","115","100","27160","27570"
"In post","2021","Cheshire West and Chester","Outside London","EO","Male","65","60","27250","27570"
"In post","2021","Cheshire West and Chester","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Outside London","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Cheshire West and Chester","Outside London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Cheshire West and Chester","Outside London","Unknown","Female","65","55","29250","28200"
"In post","2021","Cheshire West and Chester","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Outside London","AA/AO","Female","305","275","23860","23240"
"In post","2021","Chorley and West Lancashire","Outside London","AA/AO","Male","425","395","26750","26300"
"In post","2021","Chorley and West Lancashire","Outside London","EO","Female","165","155","28630","27570"
"In post","2021","Chorley and West Lancashire","Outside London","EO","Male","155","140","30740","31610"
"In post","2021","Chorley and West Lancashire","Outside London","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Outside London","SEO/HEO","Female","110","105","38520","38150"
"In post","2021","Chorley and West Lancashire","Outside London","SEO/HEO","Male","100","95","40580","38160"
"In post","2021","Chorley and West Lancashire","Outside London","Unknown","Female","45","40","32710","33360"
"In post","2021","Chorley and West Lancashire","Outside London","Unknown","Male","10","5","[c]","[c]"
"In post","2021","City of Edinburgh","Outside London","AA/AO","Female","1660","1530","22030","21490"
"In post","2021","City of Edinburgh","Outside London","AA/AO","Male","1485","1455","22350","21440"
"In post","2021","City of Edinburgh","Outside London","EO","Female","1345","1250","28040","27570"
"In post","2021","City of Edinburgh","Outside London","EO","Male","1290","1250","28920","28170"
"In post","2021","City of Edinburgh","Outside London","G6/G7","Female","1245","1160","61460","61010"
"In post","2021","City of Edinburgh","Outside London","G6/G7","Male","1050","1025","62050","61010"
"In post","2021","City of Edinburgh","Outside London","SCS level","Female","90","90","90940","83230"
"In post","2021","City of Edinburgh","Outside London","SCS level","Male","115","110","90910","83230"
"In post","2021","City of Edinburgh","Outside London","SEO/HEO","Female","2410","2270","37930","36780"
"In post","2021","City of Edinburgh","Outside London","SEO/HEO","Male","2110","2050","38940","38540"
"In post","2021","City of Edinburgh","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Outside London","AA/AO","Female","280","250","21770","21010"
"In post","2021","Clackmannanshire and Fife","Outside London","AA/AO","Male","190","185","23200","21010"
"In post","2021","Clackmannanshire and Fife","Outside London","EO","Female","290","265","28560","27570"
"In post","2021","Clackmannanshire and Fife","Outside London","EO","Male","255","245","30500","33650"
"In post","2021","Clackmannanshire and Fife","Outside London","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Outside London","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Outside London","SEO/HEO","Female","80","75","37550","34150"
"In post","2021","Clackmannanshire and Fife","Outside London","SEO/HEO","Male","180","170","38340","39500"
"In post","2021","Clackmannanshire and Fife","Outside London","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Outside London","AA/AO","Female","80","70","22440","23830"
"In post","2021","Conwy and Denbighshire","Outside London","AA/AO","Male","45","45","21290","21010"
"In post","2021","Conwy and Denbighshire","Outside London","EO","Female","110","95","27730","27570"
"In post","2021","Conwy and Denbighshire","Outside London","EO","Male","60","60","27720","27570"
"In post","2021","Conwy and Denbighshire","Outside London","G6/G7","Female","30","30","61590","60830"
"In post","2021","Conwy and Denbighshire","Outside London","G6/G7","Male","40","40","61510","60830"
"In post","2021","Conwy and Denbighshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Outside London","SEO/HEO","Female","175","160","40260","37410"
"In post","2021","Conwy and Denbighshire","Outside London","SEO/HEO","Male","70","65","40400","37410"
"In post","2021","Conwy and Denbighshire","Outside London","Unknown","Female","55","55","29350","25560"
"In post","2021","Conwy and Denbighshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","405","340","20780","21010"
"In post","2021","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","305","295","20970","21010"
"In post","2021","Cornwall and Isles of Scilly","Outside London","EO","Female","355","310","27370","27570"
"In post","2021","Cornwall and Isles of Scilly","Outside London","EO","Male","270","260","27020","27570"
"In post","2021","Cornwall and Isles of Scilly","Outside London","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","G6/G7","Male","25","20","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Female","100","95","34680","33300"
"In post","2021","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Male","115","110","36450","35480"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Female","35","30","28790","24320"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Coventry","Outside London","AA/AO","Female","190","160","20840","21010"
"In post","2021","Coventry","Outside London","AA/AO","Male","105","100","21060","21010"
"In post","2021","Coventry","Outside London","EO","Female","365","325","26840","27130"
"In post","2021","Coventry","Outside London","EO","Male","215","215","27300","27130"
"In post","2021","Coventry","Outside London","G6/G7","Female","295","290","54270","50630"
"In post","2021","Coventry","Outside London","G6/G7","Male","240","240","55230","50890"
"In post","2021","Coventry","Outside London","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Coventry","Outside London","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Coventry","Outside London","SEO/HEO","Female","535","505","34720","33840"
"In post","2021","Coventry","Outside London","SEO/HEO","Male","365","360","35550","36500"
"In post","2021","Coventry","Outside London","Unknown","Female","50","45","28990","28200"
"In post","2021","Coventry","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Croydon","London","AA/AO","Female","1090","955","24600","25630"
"In post","2021","Croydon","London","AA/AO","Male","645","625","24360","25630"
"In post","2021","Croydon","London","EO","Female","1570","1435","29650","29370"
