"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","AO","30","[c]","21010","21010"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","EO","60","[c]","24800","24590"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","HEO","15","[c]","30440","30110"
"Leaver Dept.","2021","Home Office","Unknown","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Outside London","EO","15","[c]","22920","23520"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Outside London","G7","10","[c]","50250","52190"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Outside London","HEO","30","[c]","28480","29230"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Outside London","SEO","25","[c]","38540","40210"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Digital, Data and Technology","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Economics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","AO","15","[c]","20950","20920"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","AO","25","[c]","21000","20920"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","EO","30","[c]","22760","20710"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","HEO","30","[c]","29040","28870"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Outside London","SEO","15","[c]","35550","33970"
"Leaver Dept.","2021","Ministry of Defence","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","London","SEO","10","[c]","45520","45200"
"Leaver Dept.","2021","Ministry of Defence","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","EO","35","[c]","23280","23520"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","G7","20","[c]","50930","54480"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","HEO","65","[c]","29460","30420"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","SEO","40","[c]","39350","40320"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Psychology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Outside London","EO","20","[c]","23200","22780"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Outside London","G7","15","[c]","48520","46640"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Outside London","HEO","35","[c]","29620","28650"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Outside London","SEO","20","[c]","37370","37320"
"Leaver Dept.","2021","Ministry of Defence","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Security","Overseas","EO","[c]","[c]","[c]","[c]"
