"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Internal Audit","Government Internal Audit Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Government Internal Audit Agency","London","London","130","125","55870","53890"
"In post","2021","Internal Audit","Government Internal Audit Agency","North East (England)","Outside London","25","25","43420","43250"
"In post","2021","Internal Audit","Government Internal Audit Agency","North West (England)","Outside London","35","35","46570","43020"
"In post","2021","Internal Audit","Government Internal Audit Agency","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Government Internal Audit Agency","South East (England)","Outside London","15","15","42140","44980"
"In post","2021","Internal Audit","Government Internal Audit Agency","South West (England)","Outside London","30","30","47650","43800"
"In post","2021","Internal Audit","Government Internal Audit Agency","Wales","Outside London","20","20","49160","48780"
"In post","2021","Internal Audit","Government Internal Audit Agency","West Midlands (England)","Outside London","30","25","53560","45390"
"In post","2021","Internal Audit","Government Internal Audit Agency","Yorkshire and The Humber","Outside London","50","45","47350","45660"
"In post","2021","Internal Audit","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Land Registry","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","East Midlands (England)","Outside London","10","10","37120","31180"
"In post","2021","Internal Audit","HM Prison and Probation Service","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","London","London","20","20","50600","39260"
"In post","2021","Internal Audit","HM Prison and Probation Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","15","15","40040","38630"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","London","London","15","15","49650","44600"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","20","15","42750","40750"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","10","10","45900","40940"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Maritime and Coastguard Agency","South East (England)","Outside London","15","15","38250","35410"
"In post","2021","Internal Audit","Met Office","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","East of England","Outside London","15","15","34130","33370"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","London","London","20","20","50160","49370"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","North West (England)","Outside London","15","15","31760","29200"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","South East (England)","Outside London","25","25","33070","33300"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","South West (England)","Outside London","40","40","40850","40580"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Scottish Prison Service","Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","Internal Audit","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","UK Hydrographic Office","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","United Kingdom Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Attorney General's Office","London","London","35","35","53910","51540"
"In post","2021","Legal","Cabinet Office (excl. agencies)","London","London","55","55","79760","79760"
"In post","2021","Legal","Charity Commission","London","London","15","15","50090","51070"
"In post","2021","Legal","Charity Commission","North West (England)","Outside London","10","10","51150","51830"
"In post","2021","Legal","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Companies House","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Competition and Markets Authority","London","London","150","145","69090","72430"
"In post","2021","Legal","Competition and Markets Authority","Scotland","Outside London","10","10","68960","72430"
"In post","2021","Legal","Criminal Injuries Compensation Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Crown Office and Procurator Fiscal Service","Scotland","Outside London","600","565","54610","52490"
"In post","2021","Legal","Crown Prosecution Service","East Midlands (England)","Outside London","405","370","39120","34480"
"In post","2021","Legal","Crown Prosecution Service","East of England","Outside London","470","420","40520","34480"
"In post","2021","Legal","Crown Prosecution Service","London","London","1520","1430","44200","39750"
"In post","2021","Legal","Crown Prosecution Service","North East (England)","Outside London","325","295","38090","32210"
"In post","2021","Legal","Crown Prosecution Service","North West (England)","Outside London","905","840","39410","34480"
"In post","2021","Legal","Crown Prosecution Service","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Legal","Crown Prosecution Service","South East (England)","Outside London","675","630","42270","39540"
"In post","2021","Legal","Crown Prosecution Service","South West (England)","Outside London","275","260","40070","37780"
"In post","2021","Legal","Crown Prosecution Service","Wales","Outside London","340","315","41440","38760"
"In post","2021","Legal","Crown Prosecution Service","West Midlands (England)","Outside London","535","500","40030","38000"
"In post","2021","Legal","Crown Prosecution Service","Yorkshire and The Humber","Outside London","790","715","41940","48080"
"In post","2021","Legal","Crown Prosecution Service Inspectorate","London","London","15","15","53250","56160"
"In post","2021","Legal","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Defence Science and Technology Laboratory","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Defence Science and Technology Laboratory","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Department for Education (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education (excl. agencies)","London","London","15","15","57160","63560"
"In post","2021","Legal","Department for Education (excl. agencies)","North East (England)","Outside London","15","15","47520","49860"
