"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Lambeth","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","Leeds","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2021","16-19","Leeds","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Leicester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Liverpool","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Liverpool","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Manchester","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Nottingham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Nottingham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Portsmouth","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","AA/AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","16-19","Sefton","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Sheffield","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Sheffield","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Sheffield","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South and West Derbyshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South and West Derbyshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Lanarkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Lanarkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Lanarkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Nottinghamshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Teesside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Teesside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Suffolk","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2021","16-19","Swansea","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","16-19","Swansea","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","16-19","Swansea","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","AA/AO","Heterosexual / straight","35","30","20750","21010"
"In post","2021","16-19","Tyneside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","AA/AO","Unknown","20","20","[c]","[c]"
