"Status","Year","Age","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","30","30","55020","55010"
"In post","2021","40-49","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","340","330","55090","53360"
"In post","2021","40-49","Disclosure Scotland","Scottish Government","Heterosexual / straight","40","40","35580","29190"
"In post","2021","40-49","Disclosure Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Disclosure Scotland","Scottish Government","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Disclosure Scotland","Scottish Government","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","920","855","29100","21590"
"In post","2021","40-49","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","35","35","24790","21590"
"In post","2021","40-49","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","465","415","25770","21590"
"In post","2021","40-49","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","125","110","28410","21590"
"In post","2021","40-49","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","745","720","30980","27680"
"In post","2021","40-49","Driver and Vehicle Standards Agency","Department for Transport","LGBO","30","30","[c]","[c]"
"In post","2021","40-49","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","200","190","30480","28780"
"In post","2021","40-49","Driver and Vehicle Standards Agency","Department for Transport","Unknown","225","220","28990","26700"
"In post","2021","40-49","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","355","340","45380","40940"
"In post","2021","40-49","Education and Skills Funding Agency","Department for Education","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Education and Skills Funding Agency","Department for Education","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Education and Skills Funding Agency","Department for Education","Unknown","155","150","45150","42520"
"In post","2021","40-49","Education Scotland","Scottish Government","Heterosexual / straight","55","55","57440","62530"
"In post","2021","40-49","Education Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Education Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Education Scotland","Scottish Government","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","ESTYN","ESTYN","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","ESTYN","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","ESTYN","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","FCDO Services","Foreign, Commonwealth and Development Office","Heterosexual / straight","200","200","43150","39490"
"In post","2021","40-49","FCDO Services","Foreign, Commonwealth and Development Office","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","FCDO Services","Foreign, Commonwealth and Development Office","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Food Standards Agency","Heterosexual / straight","230","225","40870","37910"
"In post","2021","40-49","Food Standards Agency","Food Standards Agency","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Food Standards Agency","Food Standards Agency","Undeclared","45","40","44710","44260"
"In post","2021","40-49","Food Standards Agency","Food Standards Agency","Unknown","75","75","35050","30810"
"In post","2021","40-49","Food Standards Scotland","Scottish Government","Heterosexual / straight","40","40","38730","38540"
"In post","2021","40-49","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Food Standards Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Food Standards Scotland","Scottish Government","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Heterosexual / straight","1385","1345","53980","55620"
"In post","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","LGBO","90","90","55890","58420"
"In post","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Undeclared","150","145","50790","54470"
"In post","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","340","330","53970","55060"
"In post","2021","40-49","Forestry and Land Scotland","Scottish Government","Heterosexual / straight","65","60","38690","36610"
"In post","2021","40-49","Forestry and Land Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Forestry and Land Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Forestry and Land Scotland","Scottish Government","Unknown","160","155","32060","30160"
"In post","2021","40-49","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","40","35","83440","89720"
"In post","2021","40-49","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Government Actuary's Department","Chancellor's other departments","Undeclared","10","5","[c]","[c]"
"In post","2021","40-49","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","120","115","49420","47980"
"In post","2021","40-49","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Government Internal Audit Agency","HM Treasury","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Government Internal Audit Agency","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Government Legal Department","Attorney General's Departments","Heterosexual / straight","430","390","58730","63730"
"In post","2021","40-49","Government Legal Department","Attorney General's Departments","LGBO","35","30","59300","65170"
"In post","2021","40-49","Government Legal Department","Attorney General's Departments","Undeclared","55","45","60530","65630"
"In post","2021","40-49","Government Legal Department","Attorney General's Departments","Unknown","210","185","61240","65630"
"In post","2021","40-49","Government Property Agency","Other Cabinet Office Agencies","Heterosexual / straight","50","50","52080","52890"
"In post","2021","40-49","Government Property Agency","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Government Property Agency","Other Cabinet Office Agencies","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Government Property Agency","Other Cabinet Office Agencies","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","490","460","46180","45100"
"In post","2021","40-49","Health and Safety Executive","Department for Work and Pensions","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Health and Safety Executive","Department for Work and Pensions","Undeclared","110","105","46570","45100"
"In post","2021","40-49","Health and Safety Executive","Department for Work and Pensions","Unknown","45","45","45820","42650"
"In post","2021","40-49","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","2775","2450","26220","22080"
"In post","2021","40-49","HM Courts and Tribunals Service","Ministry of Justice","LGBO","115","110","25240","21170"
"In post","2021","40-49","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","485","440","26170","22080"
"In post","2021","40-49","HM Courts and Tribunals Service","Ministry of Justice","Unknown","395","355","25360","21900"
"In post","2021","40-49","HM Land Registry","HM Land Registry","Heterosexual / straight","745","685","34880","33840"
"In post","2021","40-49","HM Land Registry","HM Land Registry","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","HM Land Registry","HM Land Registry","Undeclared","125","115","33190","27130"
"In post","2021","40-49","HM Land Registry","HM Land Registry","Unknown","370","350","31260","27130"
"In post","2021","40-49","HM Prison and Probation Service","Ministry of Justice","Heterosexual / straight","8140","7780","32600","31650"
"In post","2021","40-49","HM Prison and Probation Service","Ministry of Justice","LGBO","525","510","33650","31650"
"In post","2021","40-49","HM Prison and Probation Service","Ministry of Justice","Undeclared","945","900","33190","31650"
"In post","2021","40-49","HM Prison and Probation Service","Ministry of Justice","Unknown","1840","1725","30840","31650"
"In post","2021","40-49","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","7975","7470","34110","31810"
"In post","2021","40-49","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","450","435","35150","31810"
"In post","2021","40-49","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","1090","1030","33450","31810"
"In post","2021","40-49","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","4375","4015","29200","25560"
"In post","2021","40-49","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","165","155","61050","63680"
"In post","2021","40-49","HM Treasury (excl. agencies)","HM Treasury","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","HM Treasury (excl. agencies)","HM Treasury","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","HM Treasury (excl. agencies)","HM Treasury","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Home Office (incl. agencies)","Home Office","Heterosexual / straight","7330","6855","33780","28850"
"In post","2021","40-49","Home Office (incl. agencies)","Home Office","LGBO","280","270","35850","30500"
"In post","2021","40-49","Home Office (incl. agencies)","Home Office","Undeclared","1165","1085","33510","28850"
"In post","2021","40-49","Home Office (incl. agencies)","Home Office","Unknown","265","260","35870","28650"
"In post","2021","40-49","Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","285","265","35330","35070"
"In post","2021","40-49","Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Insolvency Service","Department for Business, Energy and Industrial Strategy","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","185","175","31910","29320"
